x,y,text
9.304336,9.075744,"You were attached to each other from your earliest infancy; you studied together, and appeared, in dispositions and tastes, entirely suited to one another."
8.54415,12.783357,"But so blind is the experience of man, that what I conceived to be the best assistants to my plan, may have entirely destroyed it."
10.569194,9.617308,"Nay, you may have met with another whom you may love; and, considering yourself as bound in honour to Elizabeth, this struggle may occasion the poignant misery which you appear to feel."""
9.722461,9.591159,"""The expression of your sentiments of this subject, my dear Victor, gives me more pleasure than I have for some time experienced."
8.4823675,12.046515,"But it is this gloom which appears to have taken so strong a hold of your mind, that I wish to dissipate."
8.253411,10.469166,"We have been unfortunate, and recent events have drawn us from that every-day tranquillity befitting my years and infirmities."
10.362411,10.513553,"You are younger; yet I do not suppose, possessed as you are of a competent fortune, that an early marriage would at all interfere with any future plans of honour and utility that you may have formed."
10.149808,10.4538355,"Do not suppose, however, that I wish to dictate happiness to you, or that a delay on your part would cause me any serious uneasiness."
10.048737,11.336244,"I was bound by a solemn promise, which I had not yet fulfilled, and dared not break; or, if I did, what manifold miseries might not impend over me and my devoted family!"
9.584498,12.278297,"Could I enter into a festival with this deadly weight yet hanging round my neck, and bowing me to the ground."
10.366099,11.076949,"I must perform my engagement, and let the monster depart with his mate, before I allowed myself to enjoy the delight of an union from which I expected peace."
7.661392,8.779688,"I remembered also the necessity imposed upon me of either journeying to England, or entering into a long correspondence with those philosophers of that country, whose knowledge and discoveries were of indispensable use to me in my present undertaking."
7.2043233,12.806428,"The latter method of obtaining the desired intelligence was dilatory and unsatisfactory: besides, I had an insurmountable aversion to the idea of engaging myself in my loathsome task in my father's house, while in habits of familiar intercourse with those I loved."
7.9408655,11.985517,"I knew that a thousand fearful accidents might occur, the slightest of which would disclose a tale to thrill all connected with me with horror."
7.7649546,12.469157,"I was aware also that I should often lose all self-command, all capacity of hiding the harrowing sensations that would possess me during the progress of my unearthly occupation."
10.113295,10.8390665,"Once commenced, it would quickly be achieved, and I might be restored to my family in peace and happiness."
10.23905,12.067858,"Or (so my fond fancy imaged) some accident might meanwhile occur to destroy him, and put an end to my slavery for ever."
8.2059965,8.874047,"I expressed a wish to visit England; but, concealing the true reasons of this request, I clothed my desires under a guise which excited no suspicion, while I urged my desire with an earnestness that easily induced my father to comply."
8.111166,10.125983,"After so long a period of an absorbing melancholy, that resembled madness in its intensity and effects, he was glad to find that I was capable of taking pleasure in the idea of such a journey, and he hoped that change of scene and varied amusement would, before my return, have restored me entirely to myself."
7.526192,9.665314,"The duration of my absence was left to my own choice; a few months, or at most a year, was the period contemplated."
7.988881,8.9584255,"Without previously communicating with me, he had, in concert with Elizabeth, arranged that Clerval should join me at Strasburgh."
8.935425,9.907012,"This interfered with the solitude I coveted for the prosecution of my task; yet at the commencement of my journey the presence of my friend could in no way be an impediment, and truly I rejoiced that thus I should be saved many hours of lonely, maddening reflection."
9.358723,12.426709,"If I were alone, would he not at times force his abhorred presence on me, to remind me of my task, or to contemplate its progress?"
6.428622,8.644854,"To England, therefore, I was bound, and it was understood that my union with Elizabeth should take place immediately on my return."
10.71048,9.433893,"For myself, there was one reward I promised myself from my detested toils--one consolation for my unparalleled sufferings; it was the prospect of that day when, enfranchised from my miserable slavery, I might claim Elizabeth, and forget the past in my union with her."
